Lteam,Wteam,Team_Name.x,Team_Name.y,X,loss,win,Lteam_key,Wteam_key,dupe,Season.x,filter_key,filter_dupe,Ascore,Ascore_sd,Ateam_rank,Aposs.eff,Afgm,Afga,Afg_pct,Afgm3,Afga3,Afg3_pct,Aftm,Afta,Aft_pct,Aor,Adr,Aast,Ato,Astl,Ablk,Apf,intourneyKey.x,key2017.x,Bscore,Bscore_sd,Bteam_rank,Bposs.eff,Bfgm,Bfga,Bfg_pct,Bfgm3,Bfga3,Bfg3_pct,Bftm,Bfta,Bft_pct,Bor,Bdr,Bast,Bto,Bstl,Bblk,Bpf,intourneyKey.y,key2017.y
1276,1437,Villanova,Michigan,1731,0.404,0.596,2017_1276,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,74.64516129,12.27612422,2547.523519,0.567631261,26.09677419,54.41935484,0.479549496,9.516129032,24.64516129,0.386125654,12.93548387,16.77419355,0.771153846,7.774193548,21.70967742,13.83870968,9.451612903,5.774193548,2.838709677,15.29032258,2017_1276,1276_2017
1277,1437,Villanova,Michigan St,1779,0.032,0.968,2017_1277,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,71.59375,10.75492198,2425.707788,0.486052733,25.78125,55.0625,0.468217934,7.84375,20.5625,0.381458967,12.1875,18.3125,0.66552901,9.21875,27.125,17,14.09375,4.40625,4.71875,20.28125,2017_1277,1277_2017
1278,1437,Villanova,Minnesota,1818,0.326,0.674,2017_1278,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,75.61290323,13.06822462,2524.712672,0.54979695,26.16129032,60.25806452,0.434154176,6.322580645,18.22580645,0.346902655,16.96774194,24.12903226,0.703208556,11.19354839,28.90322581,15.19354839,11.77419355,5.870967742,7.032258065,16.87096774,2017_1278,1278_2017
1291,1437,Villanova,Mt St Mary's,1912,0.002,0.998,2017_1291,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,68.24242424,10.88011461,2121.246711,0.454116269,24.45454545,54.87878788,0.44561016,7.303030303,20.24242424,0.360778443,12.03030303,17.96969697,0.669477234,7.606060606,22.51515152,11.3030303,13.3030303,6.181818182,4.060606061,18.09090909,2017_1291,1291_2017
1292,1437,Villanova,MTSU,1974,0.384,0.616,2017_1292,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,73.26666667,10.45823659,2509.156028,0.562415589,27.73333333,57.3,0.484002327,6.366666667,17.36666667,0.366602687,11.43333333,16.33333333,0.7,9.733333333,25.23333333,14.86666667,10.5,6.866666667,2.8,18.16666667,2017_1292,1292_2017
1297,1437,Villanova,N Kentucky,2016,0.156,0.844,2017_1297,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,75.38709677,9.803664007,2331.33998,0.516320516,25.96774194,57.29032258,0.453265766,8.838709677,24.32258065,0.363395225,14.61290323,21.64516129,0.675111773,11,26.09677419,13.48387097,13.41935484,5.677419355,2.548387097,18.03225806,2017_1297,1297_2017
1300,1437,Villanova,NC Central,2130,0.174,0.826,2017_1300,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,72.55555556,8.284987969,2134.19403,0.526051371,25.85185185,57.07407407,0.452952628,7.444444444,22.51851852,0.330592105,13.40740741,19.37037037,0.692160612,10.85185185,26.44444444,13.51851852,12.66666667,5.703703704,3.333333333,17.66666667,2017_1300,1300_2017
1305,1437,Villanova,Nevada,2206,0.454,0.546,2017_1305,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,79.80645161,11.22621739,2489.409747,0.58514599,26.70967742,59.58064516,0.448294532,9.225806452,23.87096774,0.386486486,17.16129032,24.51612903,0.7,11.19354839,27.70967742,16.38709677,11.16129032,5.35483871,4.35483871,16.83870968,2017_1305,1305_2017
1308,1437,Villanova,New Mexico St,2254,0.258,0.742,2017_1308,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,78.07407407,14.02724252,2349.157065,0.554488041,26.74074074,57.92592593,0.461636829,7.481481481,22.44444444,0.333333333,17.11111111,24.07407407,0.710769231,12.74074074,26.40740741,14.96296296,13.40740741,4.555555556,3.296296296,18.7037037,2017_1308,1308_2017
1309,1437,Villanova,New Orleans,2321,0,1,2017_1309,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,70.69230769,9.185942437,2193.78017,0.444816651,24.96153846,54.03846154,0.461921708,4.307692308,13.61538462,0.316384181,16.46153846,23.11538462,0.712146423,11.84615385,23.30769231,15.38461538,16.92307692,7.269230769,3.115384615,17.69230769,2017_1309,1309_2017
1314,1437,Villanova,North Carolina,2383,0.418,0.582,2017_1314,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,84.58064516,14.56428095,2636.076066,0.564523751,30.90322581,65.93548387,0.468688845,7.322580645,19.77419355,0.370309951,15.4516129,22.03225806,0.701317716,15.77419355,27.70967742,17.96774194,11.96774194,6.774193548,3.322580645,17.77419355,2017_1314,1314_2017
1315,1437,Villanova,North Dakota,2441,0.08,0.92,2017_1315,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,77.84,11.54945886,2217.709345,0.507176414,27.88,58.76,0.47447243,6.64,17.76,0.373873874,15.44,21.12,0.731060606,9.2,25.56,14.64,13.96,7.72,2.84,21.36,2017_1315,1315_2017
1321,1437,Villanova,Northwestern,2535,0.23,0.77,2017_1321,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,71.63333333,10.89284274,2491.53454,0.533226519,25.3,58.8,0.430272109,7.266666667,21.3,0.341158059,13.76666667,18.33333333,0.750909091,11,25.83333333,15.46666667,10.36666667,5.166666667,5.4,19.46666667,2017_1321,1321_2017
1323,1437,Villanova,Notre Dame,2578,0.412,0.588,2017_1323,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,78.5483871,11.35440798,2588.552711,0.580614524,27.67741935,60.03225806,0.46104245,9.548387097,24.5483871,0.388961892,13.64516129,16.87096774,0.808795411,9.387096774,24.83870968,16.32258065,9.612903226,7.193548387,3.903225806,15.09677419,2017_1323,1323_2017
1329,1437,Villanova,Oklahoma St,2663,0.162,0.838,2017_1329,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,85.1,13.04461839,2493.207789,0.523807206,28.76666667,61.43333333,0.468258275,9.033333333,22.33333333,0.404477612,18.53333333,23.56666667,0.786421499,13.46666667,23.1,14.83333333,13.56666667,7.766666667,3,22.3,2017_1329,1329_2017
1332,1437,Villanova,Oregon,2731,0.414,0.586,2017_1332,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,78.76666667,13.83320177,2616.154986,0.573528639,28.13333333,58.03333333,0.484778863,8.766666667,22.9,0.382823872,13.73333333,19.6,0.700680272,10.36666667,25.56666667,16.86666667,12.13333333,6.666666667,6.733333333,16.23333333,2017_1332,1332_2017
1343,1437,Villanova,Princeton,2787,0.214,0.786,2017_1343,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,70.76923077,9.803296149,2428.658936,0.543469036,25.34615385,56.42307692,0.449216087,10.03846154,26.26923077,0.382137628,10.03846154,13.69230769,0.733146067,7.961538462,24.19230769,13.80769231,10.03846154,6.846153846,3.153846154,16.34615385,2017_1343,1343_2017
1344,1437,Villanova,Providence,2862,0.048,0.952,2017_1344,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,70.64516129,9.435918564,2500.631557,0.506383974,24.48387097,54.64516129,0.448051948,7.290322581,19.48387097,0.374172185,14.38709677,20.64516129,0.696875,9,24.35483871,14.38709677,12.29032258,6.774193548,3,16.90322581,2017_1344,1344_2017
1345,1437,Villanova,Purdue,2920,0.464,0.536,2017_1345,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,80.83333333,10.19493902,2556.681148,0.586774054,28.06666667,58.3,0.481417953,9.2,22.36666667,0.411326379,15.5,20.23333333,0.766062603,9.966666667,28.23333333,18.23333333,13.16666667,5.1,2.533333333,15.73333333,2017_1345,1345_2017
1348,1437,Villanova,Rhode Island,2973,0.208,0.792,2017_1348,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,73.1,12.40508794,2494.637586,0.526929166,26.06666667,58.1,0.44865175,6.066666667,18.5,0.327927928,14.9,22.7,0.656387665,12.23333333,25.4,13.3,11.26666667,6.6,6.2,21.16666667,2017_1348,1348_2017
1355,1437,Villanova,S Dakota St,3047,0.15,0.85,2017_1355,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,77.03225806,12.57108818,2227.367461,0.521703138,25.12903226,55.38709677,0.453698311,9.258064516,25.5483871,0.362373737,17.51612903,22.83870968,0.766949153,8.838709677,25.61290323,13.09677419,12.64516129,5.193548387,2.258064516,17.06451613,2017_1355,1355_2017
1371,1437,Villanova,Seton Hall,3099,0.06,0.94,2017_1371,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,73.7,12.43507276,2540.502747,0.496756766,26.56666667,58.8,0.451814059,6.166666667,18.36666667,0.335753176,14.4,22.66666667,0.635294118,13.06666667,26.5,12.4,13.63333333,6.966666667,2.433333333,18.73333333,2017_1371,1371_2017
1374,1437,Villanova,SMU,3165,0.45,0.55,2017_1374,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,74.58064516,11.99103608,2639.579687,0.580616314,26.29032258,55.96774194,0.469740634,8.161290323,20.25806452,0.402866242,13.83870968,20,0.691935484,12.38709677,26.61290323,16.5483871,10.74193548,5.935483871,3.419354839,14.41935484,2017_1374,1374_2017
1376,1437,Villanova,South Carolina,3248,0.03,0.97,2017_1376,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,72.1,10.74580913,2453.923604,0.480478127,24.46666667,59.4,0.411896745,6.733333333,20,0.336666667,16.43333333,23.63333333,0.695345557,12.7,23.6,12.66666667,13.56666667,7.966666667,3.7,20.96666667,2017_1376,1376_2017
1388,1437,Villanova,St Mary's CA,3286,0.49,0.51,2017_1388,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,72.51612903,11.41598577,2563.836843,0.618879319,26.48387097,52.93548387,0.500304692,8.838709677,22.22580645,0.397677794,10.70967742,14.35483871,0.746067416,9.741935484,26.03225806,16.96774194,10.41935484,4.161290323,3.129032258,14.64516129,2017_1388,1388_2017
1407,1437,Villanova,Troy,3369,0.056,0.944,2017_1407,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,75.6,10.95633969,2283.210917,0.504775191,25.33333333,57.36666667,0.441603719,8.266666667,23.36666667,0.353780314,16.66666667,23.1,0.721500722,11,25.2,12.1,12.8,5.766666667,3.6,17.93333333,2017_1407,1407_2017
1411,1437,Villanova,TX Southern,3424,0.168,0.832,2017_1411,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,75.06451613,9.828311092,2176.539944,0.532441559,25.16129032,58.32258065,0.431415929,6,20.12903226,0.298076923,18.74193548,25.48387097,0.735443038,11.83870968,23.16129032,11.80645161,11.25806452,6.774193548,3.064516129,17.41935484,2017_1411,1411_2017
1413,1437,Villanova,UC Davis,3528,0.012,0.988,2017_1413,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,70.27586207,9.553969077,2185.693099,0.461726684,24.37931034,55.5862069,0.438585608,6.413793103,17.89655172,0.358381503,15.10344828,22.93103448,0.658646617,9.862068966,24.75862069,12.86206897,14.27586207,5.620689655,3.172413793,20.20689655,2017_1413,1413_2017
1417,1437,Villanova,UCLA,3590,0.538,0.462,2017_1417,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,91.32258065,12.06478926,2641.498404,0.646990916,34.22580645,65.06451613,0.526028756,10.12903226,24.41935484,0.414795244,12.74193548,17.32258065,0.73556797,9.806451613,29.48387097,21.74193548,11.41935484,6.35483871,5.35483871,16.09677419,2017_1417,1417_2017
1423,1437,Villanova,UNC Wilmington,3671,0.414,0.586,2017_1423,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,83.125,12.58711579,2492.965359,0.581049829,30.09375,63.125,0.476732673,9.5,26.40625,0.359763314,13.4375,19.5,0.689102564,11.8125,23.125,15.65625,9.78125,6.5,3.4375,19.875,2017_1423,1423_2017
1425,1437,Villanova,USC,3742,0.362,0.638,2017_1425,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,78.87096774,9.422462295,2463.717267,0.560889844,27.35483871,59.87096774,0.456896552,7.935483871,21.67741935,0.366071429,16.22580645,22,0.737536657,10.80645161,25.58064516,15.41935484,11.35483871,7.064516129,5.64516129,15.93548387,2017_1425,1425_2017
1433,1437,Villanova,VA Commonwealth,3767,0.24,0.76,2017_1433,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,74.77419355,11.12867071,2506.847493,0.532630055,26.96774194,57.90322581,0.465738162,5.838709677,17.64516129,0.330895795,15,21.09677419,0.711009174,10.61290323,25.4516129,15.38709677,12.83870968,7.677419355,4.096774194,20.90322581,2017_1433,1433_2017
1435,1437,Villanova,Vanderbilt,3877,0.124,0.876,2017_1435,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,71.70967742,10.49505772,2486.346805,0.513846276,23.5483871,53.90322581,0.436864153,9.903225806,26.06451613,0.379950495,14.70967742,19.09677419,0.77027027,8.225806452,26.22580645,13.22580645,12.51612903,4.129032258,3.774193548,16.96774194,2017_1435,1435_2017
1436,1437,Villanova,Vermont,3943,0.392,0.608,2017_1436,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,73.9375,10.58281474,2447.5173,0.572236457,27.28125,54.4375,0.501148106,6.28125,17.125,0.366788321,13.09375,18.75,0.698333333,9.25,24.40625,13.375,11.34375,5.6875,4.3125,16.125,2017_1436,1436_2017
1438,1437,Villanova,Virginia,4067,0.218,0.782,2017_1438,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,66.6,10.68224437,2564.073078,0.531455884,25.03333333,53.7,0.466170081,6.866666667,17.63333333,0.389413989,9.666666667,13.7,0.705596107,8.733333333,24.33333333,14.26666667,9.566666667,5.866666667,4.266666667,16,2017_1438,1438_2017
1439,1437,Villanova,Virginia Tech,4130,0.422,0.578,2017_1439,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,78.96666667,12.72110203,2537.894905,0.563508085,27.1,55.06666667,0.492130751,8.833333333,21.8,0.405198777,15.93333333,21.83333333,0.729770992,7.133333333,25.26666667,15.13333333,12.16666667,4.033333333,2.866666667,16.33333333,2017_1439,1439_2017
1448,1437,Villanova,Wake Forest,4195,0.34,0.66,2017_1448,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,82.1,11.98087557,2481.437223,0.555004116,28.06666667,59.66666667,0.470391061,8,20.9,0.38277512,17.96666667,23.33333333,0.77,10.8,26.03333333,15.7,11.86666667,5.433333333,3.766666667,19.9,2017_1448,1448_2017
1452,1437,Villanova,West Virginia,4224,0.238,0.762,2017_1452,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,83.83870968,12.57536421,2578.846105,0.531832921,29.61290323,63.96774194,0.462934947,7.516129032,20.87096774,0.360123648,17.09677419,24.87096774,0.687418936,14.51612903,22.67741935,17.12903226,12.35483871,10.87096774,4.548387097,20.80645161,2017_1452,1452_2017
1455,1437,Villanova,Wichita St,4318,0.506,0.494,2017_1455,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,81.90909091,12.05032063,2557.275605,0.623952142,27.78787879,58.93939394,0.471465296,8.727272727,21.42424242,0.407355021,17.60606061,24,0.733585859,11.90909091,28.84848485,16.42424242,11.12121212,6.757575758,3.787878788,18.84848485,2017_1455,1455_2017
1457,1437,Villanova,Winthrop,4361,0.298,0.702,2017_1457,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,79.3,10.11366437,2336.712677,0.557852573,26.6,58.56666667,0.454183267,9.7,25.53333333,0.379895561,16.4,22.8,0.719298246,9.5,27.5,12.86666667,13.1,6.133333333,5.3,18.56666667,2017_1457,1457_2017
1458,1437,Villanova,Wisconsin,4465,0.244,0.756,2017_1458,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,72.38709677,11.2388535,2515.228624,0.535556322,26.29032258,58.12903226,0.45227525,7.387096774,21.19354839,0.348554033,12.41935484,19.29032258,0.643812709,12.41935484,25.25806452,13.61290323,11.03225806,7,3.709677419,16.12903226,2017_1458,1458_2017
1462,1437,Villanova,Xavier,4544,0.144,0.856,2017_1462,2017_1437,FALSE,2017,1437_2017,TRUE,77.5483871,10.036064,2725.505913,0.619995591,26.83870968,54.12903226,0.495828367,8.741935484,23.74193548,0.368206522,15.12903226,18.96774194,0.797619048,8.580645161,24.80645161,14.22580645,11.19354839,7.193548387,3.032258065,14.64516129,2017_1437,1437_2017,75.09677419,10.42226731,2467.43249,0.514309184,25.80645161,57.12903226,0.451722191,7.064516129,20.74193548,0.34059098,16.41935484,23.87096774,0.687837838,12.41935484,25.64516129,15.03225806,12.74193548,6.161290323,2.677419355,19.25806452,2017_1462,1462_2017
1112,1438,Virginia,Arizona,44,0.734,0.266,2017_1112,2017_1438,FALSE,2017,1438_2017,TRUE,66.6,10.68224437,2564.073078,0.531455884,25.03333333,53.7,0.466170081,6.866666667,17.63333333,0.389413989,9.666666667,13.7,0.705596107,8.733333333,24.33333333,14.26666667,9.566666667,5.866666667,4.266666667,16,2017_1438,1438_2017,75.22580645,10.07210563,2675.590794,0.585837116,25.93548387,55.25806452,0.469352014,6.548387097,16.77419355,0.390384615,16.80645161,21.96774194,0.765051395,10.51612903,26.35483871,13.77419355,11.41935484,5.64516129,3.225806452,16.58064516,2017_1112,1112_2017
